year,country,alt,grid,laps,driver_nationality,constructor_nationality,number,q1_millsec,race_month,top_3
2018,Germany,103.0,10,67,Mexican,Indian,11,73427.0,7,no
2018,Germany,103.0,15,67,French,Indian,31,73720.0,7,no
2018,Germany,103.0,13,67,Swedish,Swiss,9,73562.0,7,no
2018,Germany,103.0,17,67,New Zealander,Italian,28,74045.0,7,no
2018,Germany,103.0,5,67,Danish,American,20,73105.0,7,no
2018,Germany,103.0,8,67,Spanish,French,55,73324.0,7,no
2018,Germany,103.0,19,67,Belgian,British,2,74401.0,7,no
2018,Germany,103.0,16,66,French,Italian,10,73749.0,7,no
2018,Germany,103.0,9,66,Monegasque,Swiss,16,73077.0,7,no
2018,Germany,103.0,11,65,Spanish,British,14,73614.0,7,no
2018,Germany,103.0,18,53,Canadian,British,18,74206.0,7,no
2018,Germany,103.0,1,51,German,Italian,5,72538.0,7,no
2018,Germany,103.0,12,51,Russian,British,35,73708.0,7,no
2018,Germany,103.0,20,27,Australian,Austrian,3,73318.0,7,no
2018,Hungary,264.0,1,70,British,German,44,77419.0,7,yes
2018,Hungary,264.0,4,70,German,Italian,5,76666.0,7,yes
2018,Hungary,264.0,3,70,Finnish,Italian,7,77526.0,7,yes
2018,Hungary,264.0,12,70,Australian,Austrian,3,78540.0,7,no
2018,Hungary,264.0,2,70,Finnish,German,77,77123.0,7,no
2018,Hungary,264.0,6,70,French,Italian,10,78577.0,7,no
2018,Hungary,264.0,9,69,Danish,American,20,78314.0,7,no
2018,Hungary,264.0,11,69,Spanish,British,14,78208.0,7,no
2018,Hungary,264.0,5,69,Spanish,French,55,77829.0,7,no
2018,Hungary,264.0,10,69,French,American,8,77901.0,7,no
2018,Hungary,264.0,8,69,New Zealander,Italian,28,78429.0,7,no
2018,Hungary,264.0,13,69,German,French,27,77905.0,7,no
2018,Hungary,264.0,18,69,French,Indian,31,79142.0,7,no
2018,Hungary,264.0,19,69,Mexican,Indian,11,79200.0,7,no
2018,Hungary,264.0,14,68,Swedish,Swiss,9,78641.0,7,no
2018,Hungary,264.0,20,68,Russian,British,35,79301.0,7,no
2018,Hungary,264.0,15,68,Canadian,British,18,78560.0,7,no
2018,Hungary,264.0,16,49,Belgian,British,2,78782.0,7,no
2018,Hungary,264.0,7,5,Dutch,Austrian,33,76940.0,7,no
2018,Hungary,264.0,17,0,Monegasque,Swiss,16,78817.0,7,no
2018,Belgium,401.0,2,44,German,Italian,5,103035.0,8,yes
2018,Belgium,401.0,1,44,British,German,44,102977.0,8,yes
2018,Belgium,401.0,7,44,Dutch,Austrian,33,103199.0,8,yes
2018,Belgium,401.0,19,44,Finnish,German,77,102805.0,8,no
2018,Belgium,401.0,4,44,Mexican,Indian,11,104004.0,8,no
2018,Belgium,401.0,3,44,French,Indian,31,104003.0,8,no
2018,Belgium,401.0,5,44,French,American,8,103597.0,8,no
2018,Belgium,401.0,9,44,Danish,American,20,103834.0,8,no
2018,Belgium,401.0,10,44,French,Italian,10,104221.0,8,no
2018,Belgium,401.0,13,43,Swedish,Swiss,9,103846.0,8,no
2018,Belgium,401.0,14,43,Spanish,French,55,104489.0,8,no
2018,Belgium,401.0,16,43,Russian,British,35,104998.0,8,no
2018,Belgium,401.0,17,43,Canadian,British,18,105134.0,8,no
2018,Belgium,401.0,11,43,New Zealander,Italian,28,104153.0,8,no
2018,Belgium,401.0,18,43,Belgian,British,2,105307.0,8,no
2018,Belgium,401.0,8,28,Australian,Austrian,3,103604.0,8,no
2018,Belgium,401.0,6,8,Finnish,Italian,7,102585.0,8,no
2018,Belgium,401.0,12,0,Monegasque,Swiss,16,103654.0,8,no
2018,Belgium,401.0,15,0,Spanish,British,14,104917.0,8,no
2018,Belgium,401.0,20,0,German,French,27,104145.0,8,no
2018,Italy,162.0,3,53,British,German,44,80810.0,9,yes
2018,Italy,162.0,1,53,Finnish,Italian,7,80722.0,9,yes
2018,Italy,162.0,4,53,Finnish,German,77,81381.0,9,yes
2018,Italy,162.0,2,53,German,Italian,5,80542.0,9,no
2018,Italy,162.0,5,53,Dutch,Austrian,33,81381.0,9,no
2018,Italy,162.0,8,53,French,Indian,31,81570.0,9,no
2018,Italy,162.0,14,53,Mexican,Indian,11,81888.0,9,no
2018,Italy,162.0,7,53,Spanish,French,55,81732.0,9,no
2018,Italy,162.0,10,52,Canadian,British,18,81838.0,9,no
2018,Italy,162.0,12,52,Russian,British,35,81813.0,9,no
2018,Italy,162.0,15,52,Monegasque,Swiss,16,81889.0,9,no
2018,Italy,162.0,17,52,Belgian,British,2,82085.0,9,no
2018,Italy,162.0,20,52,German,French,27,81801.0,9,no
2018,Italy,162.0,9,52,French,Italian,10,81834.0,9,no
2018,Italy,162.0,18,52,Swedish,Swiss,9,82048.0,9,no
2018,Italy,162.0,11,52,Danish,American,20,81783.0,9,no
2018,Italy,162.0,19,23,Australian,Austrian,3,81280.0,9,no
2018,Italy,162.0,13,9,Spanish,British,14,81850.0,9,no
2018,Italy,162.0,16,0,New Zealander,Italian,28,81934.0,9,no
2018,Italy,162.0,6,53,French,American,8,81887.0,9,no
2018,Singapore,18.0,1,61,British,German,44,99403.0,9,yes
2018,Singapore,18.0,2,61,Dutch,Austrian,33,98751.0,9,yes
2018,Singapore,18.0,3,61,German,Italian,5,98218.0,9,yes
2018,Singapore,18.0,4,61,Finnish,German,77,99291.0,9,no
2018,Singapore,18.0,5,61,Finnish,Italian,7,98534.0,9,no
2018,Singapore,18.0,6,61,Australian,Austrian,3,98153.0,9,no
2018,Singapore,18.0,11,61,Spanish,British,14,99022.0,9,no
2018,Singapore,18.0,12,60,Spanish,French,55,99103.0,9,no
2018,Singapore,18.0,13,60,Monegasque,Swiss,16,99206.0,9,no
2018,Singapore,18.0,10,60,German,French,27,98932.0,9,no
2018,Singapore,18.0,14,60,Swedish,Swiss,9,99366.0,9,no
2018,Singapore,18.0,18,60,Belgian,British,2,99864.0,9,no
2018,Singapore,18.0,15,60,French,Italian,10,99614.0,9,no
2018,Singapore,18.0,20,60,Canadian,British,18,101334.0,9,no
2018,Singapore,18.0,8,60,French,American,8,98685.0,9,no
2018,Singapore,18.0,7,60,Mexican,Indian,11,98814.0,9,no
2018,Singapore,18.0,17,60,New Zealander,Italian,28,99809.0,9,no
2018,Singapore,18.0,16,59,Danish,American,20,99644.0,9,no
2018,Singapore,18.0,19,59,Russian,British,35,101263.0,9,no
2018,Singapore,18.0,9,0,French,Indian,31,98912.0,9,no
2018,Russia,2.0,2,53,British,German,44,92410.0,9,yes
2018,Russia,2.0,1,53,Finnish,German,77,92964.0,9,yes
2018,Russia,2.0,3,53,German,Italian,5,93476.0,9,yes
2018,Russia,2.0,4,53,Finnish,Italian,7,93341.0,9,no
2018,Russia,2.0,19,53,Dutch,Austrian,33,93048.0,9,no
2018,Russia,2.0,18,53,Australian,Austrian,3,93247.0,9,no
2018,Russia,2.0,7,53,Monegasque,Swiss,16,93924.0,9,no
2018,Russia,2.0,5,52,Danish,American,20,94078.0,9,no
2018,Russia,2.0,6,52,French,Indian,31,94290.0,9,no
2018,Russia,2.0,8,52,Mexican,Indian,11,94084.0,9,no
2018,Russia,2.0,9,52,French,American,8,94022.0,9,no
2018,Russia,2.0,12,52,German,French,27,94655.0,9,no
2018,Russia,2.0,10,52,Swedish,Swiss,9,94170.0,9,no
2018,Russia,2.0,16,52,Spanish,British,14,95504.0,9,no
2018,Russia,2.0,14,52,Canadian,British,18,96437.0,9,no
2018,Russia,2.0,15,51,Belgian,British,2,95977.0,9,no
2018,Russia,2.0,11,51,Spanish,French,55,94626.0,9,no
2018,Russia,2.0,13,51,Russian,British,35,95612.0,9,no
2018,Russia,2.0,17,4,French,Italian,10,94383.0,9,no
2018,Russia,2.0,20,4,New Zealander,Italian,28,95037.0,9,no
2018,Japan,45.0,1,53,British,German,44,88702.0,10,yes
2018,Japan,45.0,2,53,Finnish,German,77,89297.0,10,yes
2018,Japan,45.0,3,53,Dutch,Austrian,33,89480.0,10,yes
2018,Japan,45.0,15,53,Australian,Austrian,3,89806.0,10,no
2018,Japan,45.0,4,53,Finnish,Italian,7,89631.0,10,no
2018,Japan,45.0,8,53,German,Italian,5,89049.0,10,no
2018,Japan,45.0,9,53,Mexican,Indian,11,90247.0,10,no
2018,Japan,45.0,5,53,French,American,8,89724.0,10,no
2018,Japan,45.0,11,53,French,Indian,31,89899.0,10,no
2018,Japan,45.0,13,52,Spanish,French,55,90236.0,10,no
2018,Japan,45.0,7,52,French,Italian,10,90137.0,10,no
2018,Japan,45.0,20,52,Swedish,Swiss,9,91213.0,10,no
2018,Japan,45.0,6,52,New Zealander,Italian,28,90248.0,10,no
2018,Japan,45.0,18,52,Spanish,British,14,90573.0,10,no
2018,Japan,45.0,19,52,Belgian,British,2,91041.0,10,no
2018,Japan,45.0,17,52,Russian,British,35,90372.0,10,no
2018,Japan,45.0,14,52,Canadian,British,18,90317.0,10,no
2018,Japan,45.0,10,38,Monegasque,Swiss,16,89706.0,10,no
2018,Japan,45.0,16,37,German,French,27,90361.0,10,no
2018,Japan,45.0,12,8,Danish,American,20,90219.0,10,no
2018,USA,161.0,2,56,Finnish,Italian,7,94703.0,10,yes
2018,USA,161.0,18,56,Dutch,Austrian,33,94766.0,10,yes
2018,USA,161.0,1,56,British,German,44,94130.0,10,yes
2018,USA,161.0,5,56,German,Italian,5,94569.0,10,no
2018,USA,161.0,3,56,Finnish,German,77,94518.0,10,no
2018,USA,161.0,7,56,German,French,27,94932.0,10,no
2018,USA,161.0,11,56,Spanish,French,55,94891.0,10,no
2018,USA,161.0,10,56,Mexican,Indian,11,95193.0,10,no
2018,USA,161.0,20,55,New Zealander,Italian,28,95206.0,10,no
2018,USA,161.0,16,55,Swedish,Swiss,9,95536.0,10,no
2018,USA,161.0,17,55,Belgian,British,2,95735.0,10,no
2018,USA,161.0,19,55,French,Italian,10,94850.0,10,no
2018,USA,161.0,14,55,Russian,British,35,95362.0,10,no
2018,USA,161.0,15,54,Canadian,British,18,95480.0,10,no
2018,USA,161.0,9,31,Monegasque,Swiss,16,95069.0,10,no
2018,USA,161.0,4,8,Australian,Austrian,3,94755.0,10,no
2018,USA,161.0,8,2,French,American,8,94892.0,10,no
2018,USA,161.0,13,1,Spanish,British,14,95294.0,10,no
2018,USA,161.0,6,56,French,Indian,31,94876.0,10,no
2018,USA,161.0,12,56,Danish,American,20,94972.0,10,no
2018,Mexico,2227.0,2,71,Dutch,Austrian,33,75756.0,10,yes
2018,Mexico,2227.0,4,71,German,Italian,5,76089.0,10,yes
2018,Mexico,2227.0,6,71,Finnish,Italian,7,76446.0,10,yes
2018,Mexico,2227.0,3,71,British,German,44,75673.0,10,no
2018,Mexico,2227.0,5,70,Finnish,German,77,75580.0,10,no
2018,Mexico,2227.0,7,69,German,French,27,76498.0,10,no
2018,Mexico,2227.0,9,69,Monegasque,Swiss,16,76862.0,10,no
2018,Mexico,2227.0,15,69,Belgian,British,2,76966.0,10,no
2018,Mexico,2227.0,10,69,Swedish,Swiss,9,76701.0,10,no
2018,Mexico,2227.0,20,69,French,Italian,10,76828.0,10,no
2018,Mexico,2227.0,11,69,French,Indian,31,76252.0,10,no
2018,Mexico,2227.0,17,69,Canadian,British,18,77689.0,10,no
2018,Mexico,2227.0,19,69,Russian,British,35,77886.0,10,no
2018,Mexico,2227.0,14,69,New Zealander,Italian,28,76682.0,10,no
2018,Mexico,2227.0,16,69,Danish,American,20,77599.0,10,no
2018,Mexico,2227.0,18,68,French,American,8,76911.0,10,no
2018,Mexico,2227.0,1,61,Australian,Austrian,3,75866.0,10,no
2018,Mexico,2227.0,13,38,Mexican,Indian,11,76242.0,10,no
2018,Mexico,2227.0,8,28,Spanish,French,55,76813.0,10,no
2018,Mexico,2227.0,12,3,Spanish,British,14,76857.0,10,no
2018,Brazil,785.0,1,71,British,German,44,68464.0,11,yes
2018,Brazil,785.0,5,71,Dutch,Austrian,33,68205.0,11,yes
2018,Brazil,785.0,4,71,Finnish,Italian,7,68452.0,11,yes
2018,Brazil,785.0,11,71,Australian,Austrian,3,68544.0,11,no
2018,Brazil,785.0,3,71,Finnish,German,77,68492.0,11,no
2018,Brazil,785.0,2,71,German,Italian,5,68452.0,11,no
2018,Brazil,785.0,7,71,Monegasque,Swiss,16,68667.0,11,no
2018,Brazil,785.0,8,71,French,American,8,68735.0,11,no
2018,Brazil,785.0,10,71,Danish,American,20,68474.0,11,no
2018,Brazil,785.0,12,70,Mexican,Indian,11,69217.0,11,no
2018,Brazil,785.0,16,70,New Zealander,Italian,28,69280.0,11,no
2018,Brazil,785.0,15,70,Spanish,French,55,69269.0,11,no
2018,Brazil,785.0,9,70,French,Italian,10,69046.0,11,no
2018,Brazil,785.0,20,70,Belgian,British,2,69601.0,11,no
2018,Brazil,785.0,18,70,French,Indian,31,69264.0,11,no
2018,Brazil,785.0,14,69,Russian,British,35,69259.0,11,no
2018,Brazil,785.0,17,69,Spanish,British,14,69402.0,11,no
2018,Brazil,785.0,19,69,Canadian,British,18,69441.0,11,no
2018,Brazil,785.0,13,32,German,French,27,69009.0,11,no
2018,Brazil,785.0,6,20,Swedish,Swiss,9,68754.0,11,no
2018,UAE,3.0,1,55,British,German,44,96828.0,11,yes
2018,UAE,3.0,3,55,German,Italian,5,96775.0,11,yes
2018,UAE,3.0,6,55,Dutch,Austrian,33,97195.0,11,yes
2018,UAE,3.0,5,55,Australian,Austrian,3,97117.0,11,no
2018,UAE,3.0,2,55,Finnish,German,77,96789.0,11,no
2018,UAE,3.0,11,55,Spanish,French,55,97757.0,11,no
2018,UAE,3.0,8,55,Monegasque,Swiss,16,97124.0,11,no
2018,UAE,3.0,14,55,Mexican,Indian,11,97255.0,11,no
2018,UAE,3.0,7,54,French,American,8,97575.0,11,no
2018,UAE,3.0,13,54,Danish,American,20,97934.0,11,no
2018,UAE,3.0,15,54,Spanish,British,14,97890.0,11,no
2018,UAE,3.0,16,54,New Zealander,Italian,28,97994.0,11,no
2018,UAE,3.0,20,54,Canadian,British,18,98682.0,11,no
2018,UAE,3.0,18,54,Belgian,British,2,98577.0,11,no
2018,UAE,3.0,19,54,Russian,British,35,98635.0,11,no
2018,UAE,3.0,17,46,French,Italian,10,98166.0,11,no
2018,UAE,3.0,9,44,French,Indian,31,96936.0,11,no
2018,UAE,3.0,12,24,Swedish,Swiss,9,97619.0,11,no
2018,UAE,3.0,4,6,Finnish,Italian,7,97010.0,11,no
2018,UAE,3.0,10,0,German,French,27,97569.0,11,no
2019,Australia,10.0,2,58,Finnish,German,77,82367.0,3,yes
2019,Australia,10.0,1,58,British,German,44,82043.0,3,yes
2019,Australia,10.0,4,58,Dutch,Austrian,33,82876.0,3,yes
2019,Australia,10.0,3,58,German,Italian,5,82885.0,3,no
2019,Australia,10.0,5,58,Monegasque,Italian,16,82017.0,3,no
2019,Australia,10.0,7,58,Danish,American,20,82519.0,3,no
2019,Australia,10.0,11,57,German,French,27,82540.0,3,no
2019,Australia,10.0,9,57,Finnish,Swiss,7,82966.0,3,no
2019,Australia,10.0,16,57,Canadian,British,18,83017.0,3,no
2019,Australia,10.0,15,57,Russian,Italian,26,82511.0,3,no
2019,Australia,10.0,17,57,French,Austrian,10,83020.0,3,no
2019,Australia,10.0,8,57,British,British,4,82702.0,3,no
2019,Australia,10.0,10,57,Mexican,British,11,82908.0,3,no
2019,Australia,10.0,13,57,Thai,Italian,23,82757.0,3,no
2019,Australia,10.0,14,57,Italian,Swiss,99,82431.0,3,no
2019,Australia,10.0,19,56,British,British,63,84360.0,3,no
2019,Australia,10.0,20,55,Polish,British,88,86067.0,3,no
2019,Australia,10.0,6,29,French,American,8,82959.0,3,no
2019,Australia,10.0,12,28,Australian,French,3,82921.0,3,no
2019,Australia,10.0,18,9,Spanish,British,55,83084.0,3,no
2019,Bahrain,7.0,3,57,British,German,44,89262.0,3,yes
2019,Bahrain,7.0,4,57,Finnish,German,77,89498.0,3,yes
2019,Bahrain,7.0,1,57,Monegasque,Italian,16,88495.0,3,yes
2019,Bahrain,7.0,5,57,Dutch,Austrian,33,89579.0,3,no
2019,Bahrain,7.0,2,57,German,Italian,5,88733.0,3,no
2019,Bahrain,7.0,9,57,British,British,4,89381.0,3,no
2019,Bahrain,7.0,8,57,Finnish,Swiss,7,89959.0,3,no
2019,Bahrain,7.0,13,57,French,Austrian,10,89900.0,3,no
2019,Bahrain,7.0,12,57,Thai,Italian,23,89514.0,3,no
2019,Bahrain,7.0,14,57,Mexican,British,11,89893.0,3,no
2019,Bahrain,7.0,16,57,Italian,Swiss,99,90026.0,3,no
2019,Bahrain,7.0,15,56,Russian,Italian,26,89876.0,3,no
2019,Bahrain,7.0,6,56,Danish,American,20,89532.0,3,no
2019,Bahrain,7.0,18,56,Canadian,British,18,90217.0,3,no
2019,Bahrain,7.0,19,56,British,British,63,91759.0,3,no
2019,Bahrain,7.0,20,55,Polish,British,88,91799.0,3,no
2019,Bahrain,7.0,17,53,German,French,27,90034.0,3,no
2019,Bahrain,7.0,10,53,Australian,French,3,89859.0,3,no
2019,Bahrain,7.0,7,53,Spanish,British,55,89528.0,3,no
2019,Bahrain,7.0,11,16,French,American,8,89688.0,3,no
2019,China,5.0,2,56,British,German,44,93115.0,4,yes
2019,China,5.0,1,56,Finnish,German,77,92658.0,4,yes
2019,China,5.0,3,56,German,Italian,5,93557.0,4,yes
2019,China,5.0,5,56,Dutch,Austrian,33,93274.0,4,no
2019,China,5.0,4,56,Monegasque,Italian,16,92712.0,4,no
2019,China,5.0,6,56,French,Austrian,10,93863.0,4,no
2019,China,5.0,7,55,Australian,French,3,93709.0,4,no
2019,China,5.0,12,55,Mexican,British,11,94026.0,4,no
2019,China,5.0,13,55,Finnish,Swiss,7,94125.0,4,no
2019,China,5.0,10,55,French,American,8,93752.0,4,no
2019,China,5.0,16,55,Canadian,British,18,94292.0,4,no
2019,China,5.0,9,55,Danish,American,20,94036.0,4,no
2019,China,5.0,14,55,Spanish,British,55,93686.0,4,no
2019,China,5.0,17,54,British,British,63,95253.0,4,no
2019,China,5.0,18,54,Polish,British,88,95281.0,4,no
2019,China,5.0,15,50,British,British,4,94148.0,4,no
2019,China,5.0,11,41,Russian,Italian,26,93783.0,4,no
2019,China,5.0,8,16,German,French,27,93644.0,4,no
2019,Azerbaijan,-7.0,1,51,Finnish,German,77,102026.0,4,yes
2019,Azerbaijan,-7.0,2,51,British,German,44,101614.0,4,yes
2019,Azerbaijan,-7.0,3,51,German,Italian,5,102042.0,4,yes
2019,Azerbaijan,-7.0,4,51,Dutch,Austrian,33,101727.0,4,no
2019,Azerbaijan,-7.0,8,51,Monegasque,Italian,16,101426.0,4,no
2019,Azerbaijan,-7.0,5,51,Mexican,British,11,102249.0,4,no
2019,Azerbaijan,-7.0,9,51,Spanish,British,55,101936.0,4,no
2019,Azerbaijan,-7.0,7,51,British,British,4,102371.0,4,no
2019,Azerbaijan,-7.0,13,51,Canadian,British,18,102630.0,4,no
2019,Azerbaijan,-7.0,0,50,Finnish,Swiss,7,84503.0,4,no
2019,Azerbaijan,-7.0,11,50,Thai,Italian,23,102154.0,4,no
2019,Azerbaijan,-7.0,17,50,Italian,Swiss,99,102140.0,4,no
2019,Azerbaijan,-7.0,12,50,Danish,American,20,102382.0,4,no
2019,Azerbaijan,-7.0,15,50,German,French,27,103427.0,4,no
2019,Azerbaijan,-7.0,16,49,British,British,63,105062.0,4,no
2019,Azerbaijan,-7.0,0,49,Polish,British,88,105455.0,4,no
2019,Azerbaijan,-7.0,0,38,French,Austrian,10,84503.0,4,no
2019,Azerbaijan,-7.0,14,38,French,American,8,103407.0,4,no
2019,Azerbaijan,-7.0,6,33,Russian,Italian,26,102324.0,4,no
2019,Azerbaijan,-7.0,10,31,Australian,French,3,102486.0,4,no
2019,Spain,109.0,2,66,British,German,44,77292.0,5,yes
2019,Spain,109.0,1,66,Finnish,German,77,76979.0,5,yes
2019,Spain,109.0,4,66,Dutch,Austrian,33,77244.0,5,yes
2019,Spain,109.0,3,66,German,Italian,5,77425.0,5,no
2019,Spain,109.0,5,66,Monegasque,Italian,16,77388.0,5,no
2019,Spain,109.0,6,66,French,Austrian,10,77862.0,5,no
2019,Spain,109.0,8,66,Danish,American,20,77669.0,5,no
2019,Spain,109.0,12,66,Spanish,British,55,77760.0,5,no
2019,Spain,109.0,9,66,Russian,Italian,26,77914.0,5,no
2019,Spain,109.0,7,66,French,American,8,78042.0,5,no
2019,Spain,109.0,11,66,Thai,Italian,23,77796.0,5,no
2019,Spain,109.0,13,66,Australian,French,3,78385.0,5,no
2019,Spain,109.0,0,66,German,French,27,78404.0,5,no
2019,Spain,109.0,14,66,Finnish,Swiss,7,78132.0,5,no
2019,Spain,109.0,15,66,Mexican,British,11,78286.0,5,no
2019,Spain,109.0,18,66,Italian,Swiss,99,78664.0,5,no
2019,Spain,109.0,19,65,British,British,63,79072.0,5,no
2019,Spain,109.0,17,65,Polish,British,88,80254.0,5,no
2019,Spain,109.0,16,44,Canadian,British,18,78471.0,5,no
2019,Spain,109.0,10,44,British,British,4,77611.0,5,no
2019,Monaco,7.0,1,78,British,German,44,71542.0,5,yes
2019,Monaco,7.0,4,78,German,Italian,5,71434.0,5,yes
2019,Monaco,7.0,2,78,Finnish,German,77,71562.0,5,yes
2019,Monaco,7.0,3,78,Dutch,Austrian,33,71597.0,5,no
2019,Monaco,7.0,8,78,French,Austrian,10,71740.0,5,no
2019,Monaco,7.0,9,78,Spanish,British,55,71872.0,5,no
2019,Monaco,7.0,7,78,Russian,Italian,26,71602.0,5,no
2019,Monaco,7.0,10,78,Thai,Italian,23,72007.0,5,no
2019,Monaco,7.0,6,78,Australian,French,3,71767.0,5,no
2019,Monaco,7.0,13,78,French,American,8,71837.0,5,no
2019,Monaco,7.0,12,78,British,British,4,71845.0,5,no
2019,Monaco,7.0,5,77,Danish,American,20,71865.0,5,no
2019,Monaco,7.0,16,77,Mexican,British,11,72233.0,5,no
2019,Monaco,7.0,11,77,German,French,27,72097.0,5,no
2019,Monaco,7.0,19,77,British,British,63,73477.0,5,no
2019,Monaco,7.0,17,77,Canadian,British,18,72846.0,5,no
2019,Monaco,7.0,14,77,Finnish,Swiss,7,71993.0,5,no
2019,Monaco,7.0,20,77,Polish,British,88,73751.0,5,no
2019,Monaco,7.0,18,76,Italian,Swiss,99,71976.0,5,no
2019,Monaco,7.0,15,16,Monegasque,Italian,16,72149.0,5,no
2019,Canada,13.0,2,70,British,German,44,71518.0,6,yes
2019,Canada,13.0,1,70,German,Italian,5,71200.0,6,yes
2019,Canada,13.0,3,70,Monegasque,Italian,16,71214.0,6,yes
2019,Canada,13.0,6,70,Finnish,German,77,71229.0,6,no
2019,Canada,13.0,9,70,Dutch,Austrian,33,71619.0,6,no
2019,Canada,13.0,4,69,Australian,French,3,71837.0,6,no
2019,Canada,13.0,7,69,German,French,27,71720.0,6,no
2019,Canada,13.0,5,69,French,Austrian,10,72023.0,6,no
2019,Canada,13.0,17,69,Canadian,British,18,72266.0,6,no
2019,Canada,13.0,10,69,Russian,Italian,26,71965.0,6,no
2019,Canada,13.0,11,69,Spanish,British,55,71750.0,6,no
2019,Canada,13.0,15,69,Mexican,British,11,72197.0,6,no
2019,Canada,13.0,12,69,Italian,Swiss,99,72122.0,6,no
2019,Canada,13.0,14,69,French,American,8,72109.0,6,no
2019,Canada,13.0,16,69,Finnish,Swiss,7,72230.0,6,no
2019,Canada,13.0,18,68,British,British,63,73617.0,6,no
2019,Canada,13.0,0,68,Danish,American,20,72107.0,6,no
2019,Canada,13.0,19,67,Polish,British,88,74393.0,6,no
2019,Canada,13.0,13,59,Thai,Italian,23,72020.0,6,no
2019,Canada,13.0,8,8,British,British,4,71780.0,6,no
2019,France,432.0,1,53,British,German,44,90609.0,6,yes
2019,France,432.0,2,53,Finnish,German,77,90550.0,6,yes
2019,France,432.0,3,53,Monegasque,Italian,16,90647.0,6,yes
2019,France,432.0,4,53,Dutch,Austrian,33,91327.0,6,no
2019,France,432.0,7,53,German,Italian,5,91075.0,6,no
2019,France,432.0,6,53,Spanish,British,55,91073.0,6,no
2019,France,432.0,12,52,Finnish,Swiss,7,90972.0,6,no
2019,France,432.0,13,52,German,French,27,90865.0,6,no
2019,France,432.0,5,52,British,British,4,90989.0,6,no
2019,France,432.0,9,52,French,Austrian,10,91152.0,6,no
2019,France,432.0,8,52,Australian,French,3,90954.0,6,no
2019,France,432.0,14,52,Mexican,British,11,90964.0,6,no
2019,France,432.0,17,52,Canadian,British,18,91726.0,6,no
2019,France,432.0,19,52,Russian,Italian,26,91564.0,6,no
2019,France,432.0,11,52,Thai,Italian,23,91445.0,6,no
2019,France,432.0,10,52,Italian,Swiss,99,91180.0,6,no
2019,France,432.0,15,52,Danish,American,20,91166.0,6,no
2019,France,432.0,18,51,Polish,British,88,93205.0,6,no
2019,France,432.0,20,51,British,British,63,92789.0,6,no
2019,France,432.0,16,44,French,American,8,91626.0,6,no
2019,Austria,678.0,2,71,Dutch,Austrian,33,63807.0,6,yes
2019,Austria,678.0,1,71,Monegasque,Italian,16,64138.0,6,yes
2019,Austria,678.0,3,71,Finnish,German,77,64084.0,6,yes
2019,Austria,678.0,9,71,German,Italian,5,64430.0,6,no
2019,Austria,678.0,4,71,British,German,44,63818.0,6,no
2019,Austria,678.0,5,70,British,British,4,64361.0,6,no
2019,Austria,678.0,8,70,French,Austrian,10,64412.0,6,no
2019,Austria,678.0,19,70,Spanish,British,55,64453.0,6,no
2019,Austria,678.0,6,70,Finnish,Swiss,7,64615.0,6,no
2019,Austria,678.0,7,70,Italian,Swiss,99,64450.0,6,no
2019,Austria,678.0,13,70,Mexican,British,11,64789.0,6,no
2019,Austria,678.0,12,70,Australian,French,3,64647.0,6,no
2019,Austria,678.0,15,70,German,French,27,64733.0,6,no
2019,Austria,678.0,14,70,Canadian,British,18,64832.0,6,no
2019,Austria,678.0,18,70,Thai,Italian,23,64708.0,6,no
2019,Austria,678.0,11,70,French,American,8,64552.0,6,no
2019,Austria,678.0,16,70,Russian,Italian,26,65324.0,6,no
2019,Austria,678.0,0,69,British,British,63,65904.0,6,no
2019,Austria,678.0,10,69,Danish,American,20,64778.0,6,no
2019,Austria,678.0,17,68,Polish,British,88,66206.0,6,no
2019,UK,153.0,2,52,British,German,44,85513.0,7,yes
2019,UK,153.0,1,52,Finnish,German,77,85750.0,7,yes
2019,UK,153.0,3,52,Monegasque,Italian,16,85533.0,7,yes
2019,UK,153.0,5,52,French,Austrian,10,86273.0,7,no
2019,UK,153.0,4,52,Dutch,Austrian,33,85700.0,7,no
2019,UK,153.0,13,52,Spanish,British,55,86203.0,7,no
2019,UK,153.0,7,52,Australian,French,3,86428.0,7,no
2019,UK,153.0,12,52,Finnish,Swiss,7,86558.0,7,no
2019,UK,153.0,17,52,Russian,Italian,26,86721.0,7,no
2019,UK,153.0,10,52,German,French,27,86568.0,7,no
2019,UK,153.0,8,52,British,British,4,86079.0,7,no
2019,UK,153.0,9,52,Thai,Italian,23,86482.0,7,no
2019,UK,153.0,18,52,Canadian,British,18,86762.0,7,no
2019,UK,153.0,19,51,British,British,63,87789.0,7,no
2019,UK,153.0,20,51,Polish,British,88,88257.0,7,no
2019,UK,153.0,6,51,German,Italian,5,85898.0,7,no
2019,UK,153.0,15,51,Mexican,British,11,86649.0,7,no
2019,UK,153.0,11,18,Italian,Swiss,99,86449.0,7,no
2019,UK,153.0,14,9,French,American,8,86347.0,7,no
2019,UK,153.0,16,6,Danish,American,20,86662.0,7,no
2019,Germany,103.0,2,64,Dutch,Austrian,33,72593.0,7,yes
2019,Germany,103.0,20,64,German,Italian,5,84503.0,7,yes
2019,Germany,103.0,14,64,Russian,Italian,26,73278.0,7,yes
2019,Germany,103.0,15,64,Canadian,British,18,73256.0,7,no
